stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",None,3,"[ 0.08567604  0.08554572  0.08559163 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.02240352  0.02242653  0.02244306 ...,  0.52935707  0.55415382
  0.57577669]",0.505333333333,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",ROS,3,"[ 0.08294453  0.08246888  0.08249027 ...,  0.          0.          1.        ]","[ 1.       0.99375  0.99375 ...,  0.       0.       0.     ]","[ 0.11311682  0.11318584  0.11325018 ...,  0.89641668  0.92148256
  0.93119195]",0.793168276155,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",SMOTE,3,"[ 0.07948336  0.07925466  0.07927435 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.09136796  0.09185759  0.09245933 ...,  0.85120256  0.88219292
  0.88635858]",0.754387294429,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",None,3,"[ 0.08101266  0.08077994  0.08080041 ...,  0.5         1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.003125  0.003125  0.      ]","[ 0.02974876  0.02979886  0.02981385 ...,  0.43155858  0.43697589
  0.48986278]",0.5,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",ROS,3,"[ 0.08736009  0.08711087  0.08713466 ...,  0.5         1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.003125  0.003125  0.      ]","[ 0.16193462  0.16194409  0.16212137 ...,  0.8190916   0.83109195
  0.84051394]",0.793980325898,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",SMOTE,3,"[ 0.08298755  0.08274968  0.08277115 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.13027702  0.1303223   0.13053983 ...,  0.85102597  0.86440963
  0.86557872]",0.763048951309,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",None,3,"[ 0.08849558  0.08824343  0.08826785 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.03892204  0.03892914  0.03895324 ...,  0.46898818  0.47351264
  0.47392965]",0.5,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",ROS,3,"[ 0.08625337  0.08600701  0.0860302  ...,  0.5         1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.003125  0.003125  0.      ]","[ 0.16036769  0.16038473  0.16048587 ...,  0.83438487  0.83749301
  0.84176938]",0.809643164562,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",SMOTE,3,"[ 0.04375171  0.08077216  0.08081321 ...,  0.5         0.          1.        ]","[ 1.        0.99375   0.99375  ...,  0.003125  0.        0.      ]","[ 0.          0.00128205  0.00140845 ...,  0.88949837  0.89439023
  0.99284644]",0.672947179815,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",None,3,"[ 0.05924829  0.06777494  0.06778938 ...,  1.          1.          1.        ]","[ 1.        0.99375   0.99375  ...,  0.00625   0.003125  0.      ]","[ 0.00078011  0.00082534  0.00086957 ...,  0.63571429  0.67421443  0.72      ]",0.51344855802,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",ROS,3,"[ 0.04375171  0.09996623  0.10030706 ...,  1.          1.          1.        ]","[ 1.        0.925     0.91875  ...,  0.00625   0.003125  0.      ]","[ 0.          0.00708661  0.00764331 ...,  0.86038103  0.94952743
  0.96288098]",0.590025272226,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",SMOTE,3,"[ 0.08583691  0.0856146   0.08563758 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.06367816  0.06376692  0.06387952 ...,  0.78823568  0.79711185
  0.84841189]",0.658061153879,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",None,3,"[ 0.07609988  0.07588011  0.07589817 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.01481439  0.01486522  0.01488753 ...,  0.5657619   0.56973008
  0.57005548]",0.506522553682,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",ROS,3,"[ 0.04375171  0.05682223  0.06114625 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[  0.00000000e+00   7.36040609e-04   8.09523810e-04 ...,   7.72930573e-01
   7.81463771e-01   8.11412421e-01]",0.58069957467,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",SMOTE,3,"[ 0.08839779  0.0881459   0.08817026 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.07971548  0.07974764  0.07976522 ...,  0.80975905  0.8327661
  0.84580308]",0.662412088955,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",None,3,"[ 0.08348552  0.08324635  0.08326808 ...,  1.          1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.00625   0.003125  0.      ]","[ 0.02850552  0.02851938  0.0285397  ...,  0.51391907  0.53248392
  0.53391051]",0.505117163856,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",ROS,3,"[ 0.08719346  0.08694467  0.08696838 ...,  0.5         1.          1.        ]","[ 1.        0.996875  0.996875 ...,  0.003125  0.003125  0.      ]","[ 0.03997157  0.03998731  0.0399918  ...,  0.72270278  0.72935249
  0.73411396]",0.579531058559,Tack on 
stage-2,non-demo,Findings Sustained,RF,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10}",SMOTE,3,"[ 0.04375171  0.08421338  0.08435042  0.08494947  0.08534577  0.08370288
  0.08464126  0.08478383  0.08621182  0.08623644  0.08626107  0.08628571
  0.08631037  0.08690647  0.08693149  0.08705679  0.08708189  0.08710701
  0.08713214  0.08781786  0.08754806  0.08757396  0.08759988  0.08718861
  0.08724036  0.0877874   0.08781362  0.08783986  0.08786611  0.08984974
  0.08993247  0.08996009  0.09001536  0.09133416  0.09139114  0.09141966
  0.09167975  0.09208452  0.09211356  0.09222994  0.09228824  0.09258085
  0.09261021  0.09266899  0.09275731  0.09278678  0.09287532  0.09290487
  0.09293444  0.09296402  0.09302326  0.11876896  0.11882047  0.11887202
  0.11892361  0.11897525  0.11913043  0.11918225  0.11933798  0.1190061
  0.11872545  0.11977103  0.11982379  0.12087422  0.12092816  0.12295826
  0.12301407  0.12306994  0.1247698   0.12482727  0.1253469   0.12540491
  0.12546296  0.12796209  0.12802276  0.12863268  0.12881679  0.12887828
  0.13049783  0.13056093  0.13068732  0.13064594  0.13077297  0.13090024
  0.13102776  0.13115553  0.13424519  0.13431323  0.13465447  0.13472293
  0.13548057  0.13554987  0.13517665  0.13547053  0.13582167  0.13589212
  0.13603323  0.13774693  0.13782051  0.13818961  0.1383378   0.13856069
  0.13863514  0.13870968  0.13832078  0.13957307  0.13972603  0.13980263
  0.13995609  0.14086082  0.14117647  0.14172784  0.14180791  0.14204867
  0.14220963  0.14261364  0.14285714  0.1429385   0.14310148  0.14318311
  0.14334666  0.14351058  0.17607223  0.17620482  0.1763376   0.17660377
  0.17687075  0.17700454  0.17767654  0.17794677  0.17745621  0.17759146
  0.17772693  0.17859892  0.17873652  0.17887433  0.17976654  0.18088468
  0.18102767  0.18117089  0.18587662  0.18536585  0.18551668  0.18612245
  0.18673219  0.18934911  0.18950931  0.18966977  0.19031436  0.19134199
  0.19167389  0.19147084  0.19076655  0.19006103  0.19039301  0.19055944
  0.19072616  0.19854281  0.19872379  0.19908676  0.19926874  0.19981668
  0.19852941  0.19871205  0.20131086  0.20149953  0.20465567  0.20525292
  0.20585366  0.20605469  0.20675944  0.20696517  0.20717131  0.20758483
  0.21073961  0.21095335  0.21159715  0.21377184  0.21421215  0.21509824
  0.21554404  0.21621622  0.21644121  0.217119    0.21802935  0.21825813
  0.21848739  0.21871714  0.24771838  0.24673629  0.24705882  0.2473822
  0.24770642  0.2480315   0.24835742  0.24868421  0.25        0.24801061
  0.24833997  0.24867021  0.24900133  0.24898512  0.25276243  0.25311203
  0.2592068   0.26031294  0.26217765  0.2625538   0.26587888  0.26627219
  0.26785714  0.26865672  0.27067669  0.27480916  0.2734255   0.27384615
  0.2742681   0.27469136  0.27357032  0.2744186   0.27484472  0.27527216
  0.27569331  0.27796053  0.27841845  0.27887789  0.27740864  0.27833333
  0.28020134  0.28067227  0.28114478  0.28209459  0.28695652  0.28745645
  0.28795812  0.28846154  0.28947368  0.29100529  0.29159213  0.2921147
  0.29616088  0.2967033   0.30206379  0.29811321  0.29981025  0.30095238
  0.30152672  0.30210325  0.30326296  0.30250482  0.3507109   0.35238095
  0.35322196  0.35576923  0.35662651  0.35748792  0.35835351  0.35679612
  0.35766423  0.355       0.35588972  0.35824742  0.35917313  0.36927224
  0.37027027  0.37127371  0.36956522  0.37183099  0.3700565   0.37110482
  0.37215909  0.37643678  0.37572254  0.37681159  0.37790698  0.37609329
  0.38905775  0.38719512  0.3883792   0.39130435  0.3894081   0.390625
  0.39432177  0.39802632  0.39933993  0.40199336  0.40604027  0.40740741
  0.40878378  0.4137931   0.41176471  0.41197183  0.40989399  0.41134752
  0.41281139  0.41428571  0.41577061  0.41666667  0.41818182  0.41970803
  0.41911765  0.44545455  0.44954128  0.44700461  0.44444444  0.44651163
  0.44859813  0.45070423  0.45283019  0.4549763   0.44927536  0.46039604
  0.46268657  0.47179487  0.4742268   0.47668394  0.47916667  0.47643979
  0.47894737  0.47252747  0.47513812  0.46927374  0.46629213  0.46892655
  0.47428571  0.47976879  0.48780488  0.49079755  0.49068323  0.49375
  0.49056604  0.48734177  0.49044586  0.5         0.52554745  0.52238806
  0.51908397  0.5234375   0.52380952  0.528       0.53658537  0.56043956
  0.56179775  0.56818182  0.57471264  0.58139535  0.58823529  0.59036145
  0.59259259  0.6025641   0.61038961  0.61842105  0.61333333  0.59722222
  0.5915493   0.58571429  0.58823529  0.59701493  0.59090909  0.6
  0.59677419  0.58333333  0.57627119  0.56896552  0.57894737  0.58928571
  0.58181818  0.57407407  0.6097561   0.58974359  0.62162162  0.61111111
  0.6         0.61764706  0.625       0.64516129  0.68965517  0.67857143
  0.7037037   0.69230769  0.68        0.66666667  0.69565217  0.68181818
  0.625       0.57142857  0.53846154  0.58333333  0.63636364  0.66666667
  0.625       0.6         0.75        1.          1.        ]","[ 1.        0.971875  0.971875  0.971875  0.971875  0.94375   0.94375
  0.94375   0.94375   0.94375   0.94375   0.94375   0.94375   0.94375
  0.94375   0.94375   0.94375   0.94375   0.94375   0.928125  0.925     0.925
  0.925     0.91875   0.91875   0.91875   0.91875   0.91875   0.91875
  0.915625  0.915625  0.915625  0.915625  0.915625  0.915625  0.915625
  0.9125    0.9125    0.9125    0.9125    0.9125    0.9125    0.9125
  0.9125    0.9125    0.9125    0.9125    0.9125    0.9125    0.9125
  0.9125    0.85625   0.85625   0.85625   0.85625   0.85625   0.85625
  0.85625   0.85625   0.853125  0.85      0.85      0.85      0.846875
  0.846875  0.846875  0.846875  0.846875  0.846875  0.846875  0.846875
  0.846875  0.846875  0.84375   0.84375   0.84375   0.84375   0.84375
  0.84375   0.84375   0.84375   0.840625  0.840625  0.840625  0.840625
  0.840625  0.828125  0.828125  0.828125  0.828125  0.828125  0.828125
  0.825     0.81875   0.81875   0.81875   0.81875   0.80625   0.80625
  0.80625   0.80625   0.80625   0.80625   0.80625   0.803125  0.796875
  0.796875  0.796875  0.796875  0.7875    0.7875    0.784375  0.784375
  0.784375  0.784375  0.784375  0.784375  0.784375  0.784375  0.784375
  0.784375  0.784375  0.73125   0.73125   0.73125   0.73125   0.73125
  0.73125   0.73125   0.73125   0.728125  0.728125  0.728125  0.725     0.725
  0.725     0.721875  0.715625  0.715625  0.715625  0.715625  0.7125
  0.7125    0.7125    0.7125    0.7       0.7       0.7       0.7       0.690625
  0.690625  0.6875    0.684375  0.68125   0.68125   0.68125   0.68125
  0.68125   0.68125   0.68125   0.68125   0.68125   0.675     0.675
  0.671875  0.671875  0.659375  0.659375  0.659375  0.659375  0.65      0.65
  0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65
  0.65      0.65      0.65      0.65      0.65      0.65      0.65      0.65
  0.59375   0.590625  0.590625  0.590625  0.590625  0.590625  0.590625
  0.590625  0.590625  0.584375  0.584375  0.584375  0.584375  0.575
  0.571875  0.571875  0.571875  0.571875  0.571875  0.571875  0.5625
  0.5625    0.5625    0.5625    0.5625    0.5625    0.55625   0.55625
  0.55625   0.55625   0.553125  0.553125  0.553125  0.553125  0.528125
  0.528125  0.528125  0.528125  0.521875  0.521875  0.521875  0.521875
  0.521875  0.521875  0.515625  0.515625  0.515625  0.515625  0.515625
  0.515625  0.509375  0.509375  0.50625   0.50625   0.503125  0.49375
  0.49375   0.49375   0.49375   0.49375   0.49375   0.490625  0.4625
  0.4625    0.4625    0.4625    0.4625    0.4625    0.4625    0.459375
  0.459375  0.44375   0.44375   0.434375  0.434375  0.428125  0.428125
  0.428125  0.425     0.4125    0.409375  0.409375  0.409375  0.409375
  0.40625   0.40625   0.40625   0.403125  0.4       0.396875  0.396875
  0.39375   0.390625  0.390625  0.390625  0.378125  0.378125  0.378125
  0.378125  0.378125  0.378125  0.375     0.371875  0.365625  0.3625
  0.3625    0.3625    0.3625    0.3625    0.359375  0.359375  0.359375
  0.35625   0.30625   0.30625   0.303125  0.3       0.3       0.3       0.3
  0.3       0.3       0.290625  0.290625  0.290625  0.2875    0.2875
  0.2875    0.2875    0.284375  0.284375  0.26875   0.26875   0.2625
  0.259375  0.259375  0.259375  0.259375  0.25      0.25      0.246875
  0.246875  0.24375   0.240625  0.240625  0.228125  0.225     0.21875
  0.2125    0.209375  0.20625   0.20625   0.20625   0.159375  0.15625
  0.15625   0.15625   0.15625   0.15625   0.153125  0.15      0.146875
  0.146875  0.146875  0.14375   0.134375  0.13125   0.128125  0.125     0.125
  0.121875  0.121875  0.115625  0.109375  0.10625   0.103125  0.103125
  0.103125  0.1       0.096875  0.078125  0.071875  0.071875  0.06875
  0.065625  0.065625  0.0625    0.0625    0.0625    0.059375  0.059375
  0.05625   0.053125  0.05      0.05      0.046875  0.03125   0.025
  0.021875  0.021875  0.021875  0.01875   0.015625  0.009375  0.009375
  0.003125  0.      ]","[ 0.          0.0125      0.01428571  0.01666667  0.02        0.025
  0.02857143  0.03333333  0.03636364  0.03666667  0.0375      0.03928571
  0.04        0.04166667  0.04285714  0.04444444  0.045       0.04761905
  0.05        0.05333333  0.05416667  0.05555556  0.05714286  0.05833333
  0.06        0.0625      0.06285714  0.065       0.06666667  0.07
  0.07142857  0.07333333  0.075       0.07857143  0.07916667  0.08
  0.08333333  0.085       0.08571429  0.08666667  0.0875      0.08809524
  0.08888889  0.09        0.09107143  0.09333333  0.09428571  0.09464286
  0.095       0.09666667  0.1         0.10222222  0.105       0.10571429
  0.10607143  0.10666667  0.10714286  0.10833333  0.1125      0.11333333
  0.11428571  0.115       0.11666667  0.11746032  0.12        0.12222222
  0.12380952  0.125       0.12666667  0.12857143  0.13        0.13214286
  0.13333333  0.13428571  0.1375      0.13809524  0.13928571  0.14
  0.1415873   0.14166667  0.14285714  0.14333333  0.145       0.14666667
  0.1475      0.15        0.15238095  0.15333333  0.15416667  0.15714286
  0.1575      0.15833333  0.16        0.1625      0.16285714  0.165
  0.16666667  0.16785714  0.17        0.17142857  0.1725      0.17333333
  0.17386364  0.17428571  0.175       0.17666667  0.17714286  0.17857143
  0.18        0.18095238  0.18333333  0.185       0.18571429  0.18666667
  0.1875      0.18888889  0.19        0.19166667  0.19333333  0.19428571
  0.19957379  0.2         0.20333333  0.20357143  0.20416667  0.205
  0.20571429  0.20666667  0.20714286  0.20833333  0.21111111  0.21333333
  0.21428571  0.215       0.2152381   0.21666667  0.22        0.22222222
  0.22380952  0.225       0.22666667  0.2275      0.22857143  0.23
  0.23333333  0.23428571  0.235       0.2375      0.24        0.24166667
  0.24285714  0.2452381   0.24583333  0.24666667  0.2475      0.24888889
  0.25        0.25238095  0.25333333  0.255       0.25555556  0.25714286
  0.25833333  0.26        0.265       0.26666667  0.27        0.27142857
  0.27333333  0.275       0.27666667  0.27777778  0.27916667  0.28
  0.28071429  0.28095238  0.28333333  0.28571429  0.28666667  0.28888889
  0.29        0.29047619  0.29333333  0.295       0.29761905  0.29904762
  0.29957379  0.3         0.30333333  0.30357143  0.3047619   0.305
  0.30833333  0.31        0.31166667  0.31214286  0.3125      0.31428571
  0.315       0.31547619  0.31666667  0.32        0.32285714  0.325
  0.32666667  0.32857143  0.33        0.33333333  0.335       0.33666667
  0.33714286  0.3375      0.34        0.34166667  0.34285714  0.34333333
  0.34380952  0.345       0.34666667  0.3475      0.34957379  0.35
  0.35333333  0.35357143  0.35634921  0.35714286  0.35833333  0.36
  0.36285714  0.36333333  0.365       0.36666667  0.36857143  0.37142857
  0.37166667  0.3725      0.37333333  0.375       0.37857143  0.38
  0.38095238  0.38333333  0.385       0.38571429  0.38666667  0.38714286
  0.395       0.39666667  0.39761905  0.4         0.40666667  0.40714286
  0.40833333  0.41        0.41071429  0.41333333  0.41380952  0.41428571
  0.41666667  0.4175      0.42        0.42333333  0.425       0.42666667
  0.42809524  0.43035714  0.43333333  0.43666667  0.4375      0.43928571
  0.44        0.44285714  0.44404762  0.44666667  0.44888889  0.45
  0.45714286  0.45833333  0.46        0.46071429  0.46428571  0.465
  0.46666667  0.47        0.47333333  0.475       0.47619048  0.47777778
  0.48        0.48166667  0.48333333  0.48452381  0.48571429  0.4875
  0.48888889  0.49166667  0.49333333  0.49416667  0.49444444  0.49957379
  0.5         0.50333333  0.505       0.50555556  0.50666667  0.50833333
  0.51333333  0.51428571  0.515       0.51666667  0.52        0.52222222
  0.525       0.52619048  0.52666667  0.53        0.53095238  0.53290712
  0.53333333  0.5375      0.54        0.54166667  0.54401823  0.545
  0.54666667  0.55        0.55714286  0.56        0.5625      0.56333333
  0.56428571  0.56624045  0.56666667  0.575       0.58        0.58095238
  0.58333333  0.58571429  0.5952381   0.59957379  0.6         0.60333333
  0.60833333  0.61111111  0.61166667  0.61333333  0.61428571  0.61666667
  0.625       0.62857143  0.62957379  0.63        0.63333333  0.64666667
  0.64888889  0.65        0.65333333  0.66        0.6625      0.66666667
  0.675       0.67777778  0.68        0.68333333  0.68571429  0.68888889
  0.68928571  0.7         0.70333333  0.70833333  0.71428571  0.72
  0.72285714  0.725       0.73333333  0.75833333  0.76        0.765
  0.76666667  0.77388889  0.78        0.78333333  0.785       0.8         0.81
  0.81071429  0.81666667  0.82380952  0.825       0.83333333  0.85
  0.88333333  0.9         0.96666667]",0.634128043225,Tack on 
